train_number,train_name,station_code,station_name,arrival_time,departure_time,distance_km,day_of_journey,runs_on_days
56660,CAN-CLT Passenger,PYOL,Payyoli,16:21,16:22,49.9,1,MTWTFSS
56660,CAN-CLT Passenger,TKT,Tikkotti,16:27,16:28,53.0,1,MTWTFSS
56660,CAN-CLT Passenger,QLD,Quilandi,16:41,16:42,61.8,1,MTWTFSS
56660,CAN-CLT Passenger,CMC,Chemancheri,16:50,16:51,67.1,1,MTWTFSS
56660,CAN-CLT Passenger,ETR,Elattur,17:02,17:03,74.1,1,MTWTFSS
56660,CAN-CLT Passenger,WH,West Hill,17:14,17:15,81.4,1,MTWTFSS
56660,CAN-CLT Passenger,CLT,Kozhikode,17:22,--,86.1,1,MTWTFSS
56680,CLT-CAN Passenger,CLT,Kozhikode,--,15:31,0.0,1,MTWTFSS
56680,CLT-CAN Passenger,WH,West Hill,15:38,15:39,4.7,1,MTWTFSS
56680,CLT-CAN Passenger,ETR,Elattur,15:49,15:50,12.0,1,MTWTFSS
56680,CLT-CAN Passenger,CMC,Chemancheri,16:01,16:02,19.0,1,MTWTFSS
56680,CLT-CAN Passenger,QLD,Quilandi,16:10,16:11,24.3,1,MTWTFSS
56680,CLT-CAN Passenger,TKT,Tikkotti,16:24,16:25,33.1,1,MTWTFSS
56680,CLT-CAN Passenger,PYOL,Payyoli,16:30,16:31,36.2,1,MTWTFSS
56680,CLT-CAN Passenger,BDJ,Vadakara railway station,16:45,16:46,45.4,1,MTWTFSS
56680,CLT-CAN Passenger,MAHE,Mahé,17:04,17:05,57.9,1,MTWTFSS
56680,CLT-CAN Passenger,JGE,Jagannath Temple Gate,17:14,17:15,64.0,1,MTWTFSS
56680,CLT-CAN Passenger,TLY,Thalassery,17:19,17:20,66.4,1,MTWTFSS
56680,CLT-CAN Passenger,ETK,Etakkot,17:32,17:33,74.2,1,MTWTFSS
56680,CLT-CAN Passenger,CS,Kannur South,17:45,17:46,82.5,1,MTWTFSS
56680,CLT-CAN Passenger,CAN,Kannur,17:52,--,86.1,1,MTWTFSS
56663,CAN-CLT Passenger,CAN,Kannur,--,18:01,0.0,1,MTWTFSS
56663,CAN-CLT Passenger,CS,Kannur South,18:06,18:07,3.6,1,MTWTFSS
56663,CAN-CLT Passenger,ETK,Etakkot,18:19,18:20,11.9,1,MTWTFSS
56663,CAN-CLT Passenger,TLY,Thalassery,18:32,18:33,19.7,1,MTWTFSS
56663,CAN-CLT Passenger,JGE,Jagannath Temple Gate,18:37,18:38,22.1,1,MTWTFSS
56663,CAN-CLT Passenger,MAHE,Mahé,18:47,18:48,28.2,1,MTWTFSS
56663,CAN-CLT Passenger,BDJ,Vadakara railway station,19:07,19:08,40.7,1,MTWTFSS
56663,CAN-CLT Passenger,PYOL,Payyoli,19:21,19:22,49.9,1,MTWTFSS
56663,CAN-CLT Passenger,TKT,Tikkotti,19:27,19:28,53.0,1,MTWTFSS
56663,CAN-CLT Passenger,QLD,Quilandi,19:41,19:42,61.8,1,MTWTFSS
56663,CAN-CLT Passenger,CMC,Chemancheri,19:50,19:51,67.1,1,MTWTFSS
56663,CAN-CLT Passenger,ETR,Elattur,20:02,20:03,74.1,1,MTWTFSS
56663,CAN-CLT Passenger,WH,West Hill,20:14,20:15,81.4,1,MTWTFSS
56663,CAN-CLT Passenger,CLT,Kozhikode,20:22,--,86.1,1,MTWTFSS
56683,CLT-CAN Passenger,CLT,Kozhikode,--,18:31,0.0,1,MTWTFSS
56683,CLT-CAN Passenger,WH,West Hill,18:38,18:39,4.7,1,MTWTFSS
56683,CLT-CAN Passenger,ETR,Elattur,18:49,18:50,12.0,1,MTWTFSS
56683,CLT-CAN Passenger,CMC,Chemancheri,19:01,19:02,19.0,1,MTWTFSS
56683,CLT-CAN Passenger,QLD,Quilandi,19:10,19:11,24.3,1,MTWTFSS
56683,CLT-CAN Passenger,TKT,Tikkotti,19:24,19:25,33.1,1,MTWTFSS
56683,CLT-CAN Passenger,PYOL,Payyoli,19:30,19:31,36.2,1,MTWTFSS
56683,CLT-CAN Passenger,BDJ,Vadakara railway station,19:45,19:46,45.4,1,MTWTFSS
56683,CLT-CAN Passenger,MAHE,Mahé,20:04,20:05,57.9,1,MTWTFSS
56683,CLT-CAN Passenger,JGE,Jagannath Temple Gate,20:14,20:15,64.0,1,MTWTFSS
56683,CLT-CAN Passenger,TLY,Thalassery,20:19,20:20,66.4,1,MTWTFSS
56683,CLT-CAN Passenger,ETK,Etakkot,20:32,20:33,74.2,1,MTWTFSS
56683,CLT-CAN Passenger,CS,Kannur South,20:45,20:46,82.5,1,MTWTFSS
56683,CLT-CAN Passenger,CAN,Kannur,20:52,--,86.1,1,MTWTFSS
66341,QLN-TVC Passenger,QLN,Kollam Junction,--,05:11,0.0,1,MTWTFSS
66341,QLN-TVC Passenger,MYY,Mayyanad,05:24,05:25,7.8,1,MTWTFSS
66341,QLN-TVC Passenger,PVU,Paravur,05:31,05:32,11.3,1,MTWTFSS
66341,QLN-TVC Passenger,KFI,Kappil,05:39,05:40,15.4,1,MTWTFSS
66341,QLN-TVC Passenger,EVA,Edavai,05:45,05:46,18.1,1,MTWTFSS
66341,QLN-TVC Passenger,VAK,Varkala Sivagiri,05:52,05:53,21.9,1,MTWTFSS
66341,QLN-TVC Passenger,KVU,Kadakavur,06:08,06:09,30.4,1,MTWTFSS
66341,QLN-TVC Passenger,CRY,Chirayinkeezh,06:14,06:15,33.3,1,MTWTFSS
66341,QLN-TVC Passenger,PGZ,Perunguzhi,06:21,06:22,37.2,1,MTWTFSS
66341,QLN-TVC Passenger,MQU,Murukkampuzha,06:28,06:29,40.4,1,MTWTFSS
66341,QLN-TVC Passenger,KXP,Kaniyapuram,06:35,06:36,44.3,1,MTWTFSS
66341,QLN-TVC Passenger,KZK,Kazhakuttam,06:43,06:44,48.3,1,MTWTFSS
66341,QLN-TVC Passenger,TVCN,Thiruvananthapuram North,06:54,06:55,54.1,1,MTWTFSS
66341,QLN-TVC Passenger,TVP,Thiruvananthapuram Pettah,07:02,07:03,58.3,1,MTWTFSS
66341,QLN-TVC Passenger,TVC,Thiruvananthapuram Central,07:08,--,60.7,1,MTWTFSS
66361,TVC-QLN Passenger,TVC,Thiruvananthapuram Central,--,05:41,0.0,1,MTWTFSS
66361,TVC-QLN Passenger,TVP,Thiruvananthapuram Pettah,05:45,05:46,2.5,1,MTWTFSS
66361,TVC-QLN Passenger,TVCN,Thiruvananthapuram North,05:53,05:54,6.6,1,MTWTFSS
66361,TVC-QLN Passenger,KZK,Kazhakuttam,06:04,06:05,12.5,1,MTWTFSS
66361,TVC-QLN Passenger,KXP,Kaniyapuram,06:12,06:13,16.4,1,MTWTFSS
66361,TVC-QLN Passenger,MQU,Murukkampuzha,06:19,06:20,20.3,1,MTWTFSS
66361,TVC-QLN Passenger,PGZ,Perunguzhi,06:26,06:27,23.5,1,MTWTFSS
66361,TVC-QLN Passenger,CRY,Chirayinkeezh,06:34,06:35,27.5,1,MTWTFSS
66361,TVC-QLN Passenger,KVU,Kadakavur,06:40,06:41,30.4,1,MTWTFSS
66361,TVC-QLN Passenger,VAK,Varkala Sivagiri,06:55,06:56,38.8,1,MTWTFSS
66361,TVC-QLN Passenger,EVA,Edavai,07:03,07:04,42.6,1,MTWTFSS
66361,TVC-QLN Passenger,KFI,Kappil,07:08,07:09,45.3,1,MTWTFSS
66361,TVC-QLN Passenger,PVU,Paravur,07:16,07:17,49.4,1,MTWTFSS
66361,TVC-QLN Passenger,MYY,Mayyanad,07:23,07:24,52.9,1,MTWTFSS
66361,TVC-QLN Passenger,QLN,Kollam Junction,07:38,--,60.7,1,MTWTFSS
66343,QLN-TVC Passenger,QLN,Kollam Junction,--,07:11,0.0,1,MTWTFSS
66343,QLN-TVC Passenger,MYY,Mayyanad,07:24,07:25,7.8,1,MTWTFSS
66343,QLN-TVC Passenger,PVU,Paravur,07:31,07:32,11.3,1,MTWTFSS
66343,QLN-TVC Passenger,KFI,Kappil,07:39,07:40,15.4,1,MTWTFSS
66343,QLN-TVC Passenger,EVA,Edavai,07:45,07:46,18.1,1,MTWTFSS
66343,QLN-TVC Passenger,VAK,Varkala Sivagiri,07:52,07:53,21.9,1,MTWTFSS
66343,QLN-TVC Passenger,KVU,Kadakavur,08:08,08:09,30.4,1,MTWTFSS
66343,QLN-TVC Passenger,CRY,Chirayinkeezh,08:14,08:15,33.3,1,MTWTFSS
66343,QLN-TVC Passenger,PGZ,Perunguzhi,08:21,08:22,37.2,1,MTWTFSS
66343,QLN-TVC Passenger,MQU,Murukkampuzha,08:28,08:29,40.4,1,MTWTFSS
66343,QLN-TVC Passenger,KXP,Kaniyapuram,08:35,08:36,44.3,1,MTWTFSS
66343,QLN-TVC Passenger,KZK,Kazhakuttam,08:43,08:44,48.3,1,MTWTFSS
66343,QLN-TVC Passenger,TVCN,Thiruvananthapuram North,08:54,08:55,54.1,1,MTWTFSS
66343,QLN-TVC Passenger,TVP,Thiruvananthapuram Pettah,09:02,09:03,58.3,1,MTWTFSS
66343,QLN-TVC Passenger,TVC,Thiruvananthapuram Central,09:08,--,60.7,1,MTWTFSS
66363,TVC-QLN Passenger,TVC,Thiruvananthapuram Central,--,07:41,0.0,1,MTWTFSS
66363,TVC-QLN Passenger,TVP,Thiruvananthapuram Pettah,07:45,07:46,2.5,1,MTWTFSS
66363,TVC-QLN Passenger,TVCN,Thiruvananthapuram North,07:53,07:54,6.6,1,MTWTFSS
66363,TVC-QLN Passenger,KZK,Kazhakuttam,08:04,08:05,12.5,1,MTWTFSS
66363,TVC-QLN Passenger,KXP,Kaniyapuram,08:12,08:13,16.4,1,MTWTFSS
66363,TVC-QLN Passenger,MQU,Murukkampuzha,08:19,08:20,20.3,1,MTWTFSS
66363,TVC-QLN Passenger,PGZ,Perunguzhi,08:26,08:27,23.5,1,MTWTFSS
66363,TVC-QLN Passenger,CRY,Chirayinkeezh,08:34,08:35,27.5,1,MTWTFSS
66363,TVC-QLN Passenger,KVU,Kadakavur,08:40,08:41,30.4,1,MTWTFSS
66363,TVC-QLN Passenger,VAK,Varkala Sivagiri,08:55,08:56,38.8,1,MTWTFSS
66363,TVC-QLN Passenger,EVA,Edavai,09:03,09:04,42.6,1,MTWTFSS
66363,TVC-QLN Passenger,KFI,Kappil,09:08,09:09,45.3,1,MTWTFSS
66363,TVC-QLN Passenger,PVU,Paravur,09:16,09:17,49.4,1,MTWTFSS
66363,TVC-QLN Passenger,MYY,Mayyanad,09:23,09:24,52.9,1,MTWTFSS
66363,TVC-QLN Passenger,QLN,Kollam Junction,09:38,--,60.7,1,MTWTFSS
66345,QLN-TVC Passenger,QLN,Kollam Junction,--,09:11,0.0,1,MTWTFSS
66345,QLN-TVC Passenger,MYY,Mayyanad,09:24,09:25,7.8,1,MTWTFSS
66345,QLN-TVC Passenger,PVU,Paravur,09:31,09:32,11.3,1,MTWTFSS
66345,QLN-TVC Passenger,KFI,Kappil,09:39,09:40,15.4,1,MTWTFSS
66345,QLN-TVC Passenger,EVA,Edavai,09:45,09:46,18.1,1,MTWTFSS
66345,QLN-TVC Passenger,VAK,Varkala Sivagiri,09:52,09:53,21.9,1,MTWTFSS
66345,QLN-TVC Passenger,KVU,Kadakavur,10:08,10:09,30.4,1,MTWTFSS
66345,QLN-TVC Passenger,CRY,Chirayinkeezh,10:14,10:15,33.3,1,MTWTFSS
66345,QLN-TVC Passenger,PGZ,Perunguzhi,10:21,10:22,37.2,1,MTWTFSS
66345,QLN-TVC Passenger,MQU,Murukkampuzha,10:28,10:29,40.4,1,MTWTFSS
66345,QLN-TVC Passenger,KXP,Kaniyapuram,10:35,10:36,44.3,1,MTWTFSS
66345,QLN-TVC Passenger,KZK,Kazhakuttam,10:43,10:44,48.3,1,MTWTFSS
66345,QLN-TVC Passenger,TVCN,Thiruvananthapuram North,10:54,10:55,54.1,1,MTWTFSS
66345,QLN-TVC Passenger,TVP,Thiruvananthapuram Pettah,11:02,11:03,58.3,1,MTWTFSS
66345,QLN-TVC Passenger,TVC,Thiruvananthapuram Central,11:08,--,60.7,1,MTWTFSS
66365,TVC-QLN Passenger,TVC,Thiruvananthapuram Central,--,09:41,0.0,1,MTWTFSS
66365,TVC-QLN Passenger,TVP,Thiruvananthapuram Pettah,09:45,09:46,2.5,1,MTWTFSS
66365,TVC-QLN Passenger,TVCN,Thiruvananthapuram North,09:53,09:54,6.6,1,MTWTFSS
66365,TVC-QLN Passenger,KZK,Kazhakuttam,10:04,10:05,12.5,1,MTWTFSS
66365,TVC-QLN Passenger,KXP,Kaniyapuram,10:12,10:13,16.4,1,MTWTFSS
66365,TVC-QLN Passenger,MQU,Murukkampuzha,10:19,10:20,20.3,1,MTWTFSS
66365,TVC-QLN Passenger,PGZ,Perunguzhi,10:26,10:27,23.5,1,MTWTFSS
66365,TVC-QLN Passenger,CRY,Chirayinkeezh,10:34,10:35,27.5,1,MTWTFSS
66365,TVC-QLN Passenger,KVU,Kadakavur,10:40,10:41,30.4,1,MTWTFSS
66365,TVC-QLN Passenger,VAK,Varkala Sivagiri,10:55,10:56,38.8,1,MTWTFSS
66365,TVC-QLN Passenger,EVA,Edavai,11:03,11:04,42.6,1,MTWTFSS
66365,TVC-QLN Passenger,KFI,Kappil,11:08,11:09,45.3,1,MTWTFSS
66365,TVC-QLN Passenger,PVU,Paravur,11:16,11:17,49.4,1,MTWTFSS
66365,TVC-QLN Passenger,MYY,Mayyanad,11:23,11:24,52.9,1,MTWTFSS
66365,TVC-QLN Passenger,QLN,Kollam Junction,11:38,--,60.7,1,MTWTFSS
66347,QLN-TVC Passenger,QLN,Kollam Junction,--,11:11,0.0,1,MTWTFSS
66347,QLN-TVC Passenger,MYY,Mayyanad,11:24,11:25,7.8,1,MTWTFSS
66347,QLN-TVC Passenger,PVU,Paravur,11:31,11:32,11.3,1,MTWTFSS
66347,QLN-TVC Passenger,KFI,Kappil,11:39,11:40,15.4,1,MTWTFSS
66347,QLN-TVC Passenger,EVA,Edavai,11:45,11:46,18.1,1,MTWTFSS
66347,QLN-TVC Passenger,VAK,Varkala Sivagiri,11:52,11:53,21.9,1,MTWTFSS
66347,QLN-TVC Passenger,KVU,Kadakavur,12:08,12:09,30.4,1,MTWTFSS
66347,QLN-TVC Passenger,CRY,Chirayinkeezh,12:14,12:15,33.3,1,MTWTFSS
66347,QLN-TVC Passenger,PGZ,Perunguzhi,12:21,12:22,37.2,1,MTWTFSS
66347,QLN-TVC Passenger,MQU,Murukkampuzha,12:28,12:29,40.4,1,MTWTFSS
66347,QLN-TVC Passenger,KXP,Kaniyapuram,12:35,12:36,44.3,1,MTWTFSS
66347,QLN-TVC Passenger,KZK,Kazhakuttam,12:43,12:44,48.3,1,MTWTFSS
66347,QLN-TVC Passenger,TVCN,Thiruvananthapuram North,12:54,12:55,54.1,1,MTWTFSS
66347,QLN-TVC Passenger,TVP,Thiruvananthapuram Pettah,13:02,13:03,58.3,1,MTWTFSS
66347,QLN-TVC Passenger,TVC,Thiruvananthapuram Central,13:08,--,60.7,1,MTWTFSS
66367,TVC-QLN Passenger,TVC,Thiruvananthapuram Central,--,11:41,0.0,1,MTWTFSS
66367,TVC-QLN Passenger,TVP,Thiruvananthapuram Pettah,11:45,11:46,2.5,1,MTWTFSS
66367,TVC-QLN Passenger,TVCN,Thiruvananthapuram North,11:53,11:54,6.6,1,MTWTFSS
66367,TVC-QLN Passenger,KZK,Kazhakuttam,12:04,12:05,12.5,1,MTWTFSS
66367,TVC-QLN Passenger,KXP,Kaniyapuram,12:12,12:13,16.4,1,MTWTFSS
66367,TVC-QLN Passenger,MQU,Murukkampuzha,12:19,12:20,20.3,1,MTWTFSS
66367,TVC-QLN Passenger,PGZ,Perunguzhi,12:26,12:27,23.5,1,MTWTFSS
66367,TVC-QLN Passenger,CRY,Chirayinkeezh,12:34,12:35,27.5,1,MTWTFSS
66367,TVC-QLN Passenger,KVU,Kadakavur,12:40,12:41,30.4,1,MTWTFSS
66367,TVC-QLN Passenger,VAK,Varkala Sivagiri,12:55,12:56,38.8,1,MTWTFSS
66367,TVC-QLN Passenger,EVA,Edavai,13:03,13:04,42.6,1,MTWTFSS
66367,TVC-QLN Passenger,KFI,Kappil,13:08,13:09,45.3,1,MTWTFSS
66367,TVC-QLN Passenger,PVU,Paravur,13:16,13:17,49.4,1,MTWTFSS
66367,TVC-QLN Passenger,MYY,Mayyanad,13:23,13:24,52.9,1,MTWTFSS
66367,TVC-QLN Passenger,QLN,Kollam Junction,13:38,--,60.7,1,MTWTFSS
66349,QLN-TVC Passenger,QLN,Kollam Junction,--,13:11,0.0,1,MTWTFSS
66349,QLN-TVC Passenger,MYY,Mayyanad,13:24,13:25,7.8,1,MTWTFSS
66349,QLN-TVC Passenger,PVU,Paravur,13:31,13:32,11.3,1,MTWTFSS
66349,QLN-TVC Passenger,KFI,Kappil,13:39,13:40,15.4,1,MTWTFSS
66349,QLN-TVC Passenger,EVA,Edavai,13:45,13:46,18.1,1,MTWTFSS
66349,QLN-TVC Passenger,VAK,Varkala Sivagiri,13:52,13:53,21.9,1,MTWTFSS
66349,QLN-TVC Passenger,KVU,Kadakavur,14:08,14:09,30.4,1,MTWTFSS
66349,QLN-TVC Passenger,CRY,Chirayinkeezh,14:14,14:15,33.3,1,MTWTFSS
66349,QLN-TVC Passenger,PGZ,Perunguzhi,14:21,14:22,37.2,1,MTWTFSS
66349,QLN-TVC Passenger,MQU,Murukkampuzha,14:28,14:29,40.4,1,MTWTFSS
66349,QLN-TVC Passenger,KXP,Kaniyapuram,14:35,14:36,44.3,1,MTWTFSS
66349,QLN-TVC Passenger,KZK,Kazhakuttam,14:43,14:44,48.3,1,MTWTFSS
66349,QLN-TVC Passenger,TVCN,Thiruvananthapuram North,14:54,14:55,54.1,1,MTWTFSS
66349,QLN-TVC Passenger,TVP,Thiruvananthapuram Pettah,15:02,15:03,58.3,1,MTWTFSS
66349,QLN-TVC Passenger,TVC,Thiruvananthapuram Central,15:08,--,60.7,1,MTWTFSS
66369,TVC-QLN Passenger,TVC,Thiruvananthapuram Central,--,13:41,0.0,1,MTWTFSS
66369,TVC-QLN Passenger,TVP,Thiruvananthapuram Pettah,13:45,13:46,2.5,1,MTWTFSS
66369,TVC-QLN Passenger,TVCN,Thiruvananthapuram North,13:53,13:54,6.6,1,MTWTFSS
66369,TVC-QLN Passenger,KZK,Kazhakuttam,14:04,14:05,12.5,1,MTWTFSS
66369,TVC-QLN Passenger,KXP,Kaniyapuram,14:12,14:13,16.4,1,MTWTFSS
66369,TVC-QLN Passenger,MQU,Murukkampuzha,14:19,14:20,20.3,1,MTWTFSS
66369,TVC-QLN Passenger,PGZ,Perunguzhi,14:26,14:27,23.5,1,MTWTFSS
66369,TVC-QLN Passenger,CRY,Chirayinkeezh,14:34,14:35,27.5,1,MTWTFSS
66369,TVC-QLN Passenger,KVU,Kadakavur,14:40,14:41,30.4,1,MTWTFSS
66369,TVC-QLN Passenger,VAK,Varkala Sivagiri,14:55,14:56,38.8,1,MTWTFSS
66369,TVC-QLN Passenger,EVA,Edavai,15:03,15:04,42.6,1,MTWTFSS
66369,TVC-QLN Passenger,KFI,Kappil,15:08,15:09,45.3,1,MTWTFSS
66369,TVC-QLN Passenger,PVU,Paravur,15:16,15:17,49.4,1,MTWTFSS
66369,TVC-QLN Passenger,MYY,Mayyanad,15:23,15:24,52.9,1,MTWTFSS
66369,TVC-QLN Passenger,QLN,Kollam Junction,15:38,--,60.7,1,MTWTFSS
66351,QLN-TVC Passenger,QLN,Kollam Junction,--,15:11,0.0,1,MTWTFSS
66351,QLN-TVC Passenger,MYY,Mayyanad,15:24,15:25,7.8,1,MTWTFSS
66351,QLN-TVC Passenger,PVU,Paravur,15:31,15:32,11.3,1,MTWTFSS
66351,QLN-TVC Passenger,KFI,Kappil,15:39,15:40,15.4,1,MTWTFSS
66351,QLN-TVC Passenger,EVA,Edavai,15:45,15:46,18.1,1,MTWTFSS
66351,QLN-TVC Passenger,VAK,Varkala Sivagiri,15:52,15:53,21.9,1,MTWTFSS
66351,QLN-TVC Passenger,KVU,Kadakavur,16:08,16:09,30.4,1,MTWTFSS
66351,QLN-TVC Passenger,CRY,Chirayinkeezh,16:14,16:15,33.3,1,MTWTFSS
66351,QLN-TVC Passenger,PGZ,Perunguzhi,16:21,16:22,37.2,1,MTWTFSS
66351,QLN-TVC Passenger,MQU,Murukkampuzha,16:28,16:29,40.4,1,MTWTFSS
66351,QLN-TVC Passenger,KXP,Kaniyapuram,16:35,16:36,44.3,1,MTWTFSS
66351,QLN-TVC Passenger,KZK,Kazhakuttam,16:43,16:44,48.3,1,MTWTFSS
66351,QLN-TVC Passenger,TVCN,Thiruvananthapuram North,16:54,16:55,54.1,1,MTWTFSS
66351,QLN-TVC Passenger,TVP,Thiruvananthapuram Pettah,17:02,17:03,58.3,1,MTWTFSS
66351,QLN-TVC Passenger,TVC,Thiruvananthapuram Central,17:08,--,60.7,1,MTWTFSS
66371,TVC-QLN Passenger,TVC,Thiruvananthapuram Central,--,15:41,0.0,1,MTWTFSS
66371,TVC-QLN Passenger,TVP,Thiruvananthapuram Pettah,15:45,15:46,2.5,1,MTWTFSS
66371,TVC-QLN Passenger,TVCN,Thiruvananthapuram North,15:53,15:54,6.6,1,MTWTFSS
66371,TVC-QLN Passenger,KZK,Kazhakuttam,16:04,16:05,12.5,1,MTWTFSS
66371,TVC-QLN Passenger,KXP,Kaniyapuram,16:12,16:13,16.4,1,MTWTFSS
66371,TVC-QLN Passenger,MQU,Murukkampuzha,16:19,16:20,20.3,1,MTWTFSS
66371,TVC-QLN Passenger,PGZ,Perunguzhi,16:26,16:27,23.5,1,MTWTFSS
66371,TVC-QLN Passenger,CRY,Chirayinkeezh,16:34,16:35,27.5,1,MTWTFSS
66371,TVC-QLN Passenger,KVU,Kadakavur,16:40,16:41,30.4,1,MTWTFSS
66371,TVC-QLN Passenger,VAK,Varkala Sivagiri,16:55,16:56,38.8,1,MTWTFSS
66371,TVC-QLN Passenger,EVA,Edavai,17:03,17:04,42.6,1,MTWTFSS
66371,TVC-QLN Passenger,KFI,Kappil,17:08,17:09,45.3,1,MTWTFSS
66371,TVC-QLN Passenger,PVU,Paravur,17:16,17:17,49.4,1,MTWTFSS
66371,TVC-QLN Passenger,MYY,Mayyanad,17:23,17:24,52.9,1,MTWTFSS
66371,TVC-QLN Passenger,QLN,Kollam Junction,17:38,--,60.7,1,MTWTFSS
66353,QLN-TVC Passenger,QLN,Kollam Junction,--,17:11,0.0,1,MTWTFSS
66353,QLN-TVC Passenger,MYY,Mayyanad,17:24,17:25,7.8,1,MTWTFSS
66353,QLN-TVC Passenger,PVU,Paravur,17:31,17:32,11.3,1,MTWTFSS
66353,QLN-TVC Passenger,KFI,Kappil,17:39,17:40,15.4,1,MTWTFSS
66353,QLN-TVC Passenger,EVA,Edavai,17:45,17:46,18.1,1,MTWTFSS
66353,QLN-TVC Passenger,VAK,Varkala Sivagiri,17:52,17:53,21.9,1,MTWTFSS
66353,QLN-TVC Passenger,KVU,Kadakavur,18:08,18:09,30.4,1,MTWTFSS
66353,QLN-TVC Passenger,CRY,Chirayinkeezh,18:14,18:15,33.3,1,MTWTFSS
66353,QLN-TVC Passenger,PGZ,Perunguzhi,18:21,18:22,37.2,1,MTWTFSS
66353,QLN-TVC Passenger,MQU,Murukkampuzha,18:28,18:29,40.4,1,MTWTFSS
66353,QLN-TVC Passenger,KXP,Kaniyapuram,18:35,18:36,44.3,1,MTWTFSS
66353,QLN-TVC Passenger,KZK,Kazhakuttam,18:43,18:44,48.3,1,MTWTFSS
66353,QLN-TVC Passenger,TVCN,Thiruvananthapuram North,18:54,18:55,54.1,1,MTWTFSS
66353,QLN-TVC Passenger,TVP,Thiruvananthapuram Pettah,19:02,19:03,58.3,1,MTWTFSS
66353,QLN-TVC Passenger,TVC,Thiruvananthapuram Central,19:08,--,60.7,1,MTWTFSS
66373,TVC-QLN Passenger,TVC,Thiruvananthapuram Central,--,17:41,0.0,1,MTWTFSS
66373,TVC-QLN Passenger,TVP,Thiruvananthapuram Pettah,17:45,17:46,2.5,1,MTWTFSS
66373,TVC-QLN Passenger,TVCN,Thiruvananthapuram North,17:53,17:54,6.6,1,MTWTFSS
66373,TVC-QLN Passenger,KZK,Kazhakuttam,18:04,18:05,12.5,1,MTWTFSS
66373,TVC-QLN Passenger,KXP,Kaniyapuram,18:12,18:13,16.4,1,MTWTFSS
66373,TVC-QLN Passenger,MQU,Murukkampuzha,18:19,18:20,20.3,1,MTWTFSS
66373,TVC-QLN Passenger,PGZ,Perunguzhi,18:26,18:27,23.5,1,MTWTFSS
66373,TVC-QLN Passenger,CRY,Chirayinkeezh,18:34,18:35,27.5,1,MTWTFSS
66373,TVC-QLN Passenger,KVU,Kadakavur,18:40,18:41,30.4,1,MTWTFSS
66373,TVC-QLN Passenger,VAK,Varkala Sivagiri,18:55,18:56,38.8,1,MTWTFSS
66373,TVC-QLN Passenger,EVA,Edavai,19:03,19:04,42.6,1,MTWTFSS
66373,TVC-QLN Passenger,KFI,Kappil,19:08,19:09,45.3,1,MTWTFSS
66373,TVC-QLN Passenger,PVU,Paravur,19:16,19:17,49.4,1,MTWTFSS
66373,TVC-QLN Passenger,MYY,Mayyanad,19:23,19:24,52.9,1,MTWTFSS
66373,TVC-QLN Passenger,QLN,Kollam Junction,19:38,--,60.7,1,MTWTFSS
66355,QLN-TVC Passenger,QLN,Kollam Junction,--,19:11,0.0,1,MTWTFSS
66355,QLN-TVC Passenger,MYY,Mayyanad,19:24,19:25,7.8,1,MTWTFSS
66355,QLN-TVC Passenger,PVU,Paravur,19:31,19:32,11.3,1,MTWTFSS
66355,QLN-TVC Passenger,KFI,Kappil,19:39,19:40,15.4,1,MTWTFSS
66355,QLN-TVC Passenger,EVA,Edavai,19:45,19:46,18.1,1,MTWTFSS
66355,QLN-TVC Passenger,VAK,Varkala Sivagiri,19:52,19:53,21.9,1,MTWTFSS
66355,QLN-TVC Passenger,KVU,Kadakavur,20:08,20:09,30.4,1,MTWTFSS
66355,QLN-TVC Passenger,CRY,Chirayinkeezh,20:14,20:15,33.3,1,MTWTFSS
66355,QLN-TVC Passenger,PGZ,Perunguzhi,20:21,20:22,37.2,1,MTWTFSS
66355,QLN-TVC Passenger,MQU,Murukkampuzha,20:28,20:29,40.4,1,MTWTFSS
66355,QLN-TVC Passenger,KXP,Kaniyapuram,20:35,20:36,44.3,1,MTWTFSS
66355,QLN-TVC Passenger,KZK,Kazhakuttam,20:43,20:44,48.3,1,MTWTFSS
66355,QLN-TVC Passenger,TVCN,Thiruvananthapuram North,20:54,20:55,54.1,1,MTWTFSS
66355,QLN-TVC Passenger,TVP,Thiruvananthapuram Pettah,21:02,21:03,58.3,1,MTWTFSS
66355,QLN-TVC Passenger,TVC,Thiruvananthapuram Central,21:08,--,60.7,1,MTWTFSS
66375,TVC-QLN Passenger,TVC,Thiruvananthapuram Central,--,19:41,0.0,1,MTWTFSS
66375,TVC-QLN Passenger,TVP,Thiruvananthapuram Pettah,19:45,19:46,2.5,1,MTWTFSS
66375,TVC-QLN Passenger,TVCN,Thiruvananthapuram North,19:53,19:54,6.6,1,MTWTFSS
66375,TVC-QLN Passenger,KZK,Kazhakuttam,20:04,20:05,12.5,1,MTWTFSS
66375,TVC-QLN Passenger,KXP,Kaniyapuram,20:12,20:13,16.4,1,MTWTFSS
66375,TVC-QLN Passenger,MQU,Murukkampuzha,20:19,20:20,20.3,1,MTWTFSS
66375,TVC-QLN Passenger,PGZ,Perunguzhi,20:26,20:27,23.5,1,MTWTFSS
66375,TVC-QLN Passenger,CRY,Chirayinkeezh,20:34,20:35,27.5,1,MTWTFSS
