gate_id,display_name,lat,lon,road_name,nearest_place,district
node/7525866793,LC near Koyilandy (Kollam - Meppayyur Road),11.4514653,75.6887191,Kollam - Meppayyur Road,Koyilandy,Kozhikode
node/7526592556,LC near Kodumunda (Pattambi-Kodumunda Road),10.8097863,76.1493438,Pattambi-Kodumunda Road,Kodumunda,Palakkad
node/7526856965,LC near Pattithanam (Anamala - Kanakkari Road),9.6915462,76.544649,Anamala - Kanakkari Road,Pattithanam,Kottayam
node/7536954179,LC near Puthukkad (Thaikkattussery Road),10.4450724,76.2436494,Thaikkattussery Road,Puthukkad,Thrissur
node/7536954180,LC near Puthukkad (Thaikkattussery Road),10.4450778,76.2436901,Thaikkattussery Road,Puthukkad,Thrissur
node/7537277143,LC near Fort,8.4963935,76.9254991,,Fort,Thiruvananthapuram
node/7537277144,LC near Fort,8.4963418,76.9255125,,Fort,Thiruvananthapuram
node/7538346459,LC near Payyoli (Payyoli Beach Road),11.5059329,75.6216657,Payyoli Beach Road,Payyoli,Kozhikode
node/7539649813,LC near Kuriyachira (Kanimangalam - Nedupuzha Road),10.4936312,76.2085908,Kanimangalam - Nedupuzha Road,Kuriyachira,Thrissur
node/7539649814,LC near Kuriyachira (Kanimangalam - Nedupuzha Road),10.4936269,76.208499,Kanimangalam - Nedupuzha Road,Kuriyachira,Thrissur
node/7539649815,LC near Kuriyachira (Kanimangalam - Nedupuzha Road),10.4926259,76.2092455,Kanimangalam - Nedupuzha Road,Kuriyachira,Thrissur
node/7539649818,LC near Poothole,10.5073336,76.20596,,Poothole,Thrissur
node/7539649819,LC near Poothole,10.5073208,76.2060306,,Poothole,Thrissur
node/7544851030,LC near West Kallada,9.0146805,76.6062163,,West Kallada,Kollam
node/7544851037,LC near West Kallada,9.030225,76.6030234,,West Kallada,Kollam
node/7544851038,LC near West Kallada,9.0301865,76.6029991,,West Kallada,Kollam
node/7548142878,LC near Viyyur,10.5592275,76.2085849,,Viyyur,Thrissur
node/7548152415,LC near Viyyur,10.5592435,76.2085377,,Viyyur,Thrissur
node/7555775129,LC near Amballur (Arakkunnam - Amballoor Road),9.8680857,76.4003657,Arakkunnam - Amballoor Road,Amballur,Ernakulam
node/7555775130,LC near Amballur (Kanjiramattom-Arakkunnam-Peppathy Road),9.8616384,76.4128446,Kanjiramattom-Arakkunnam-Peppathy Road,Amballur,Ernakulam
node/7555775131,LC near Amballur (Arakkunnam - Amballoor Road),9.8681015,76.4003064,Arakkunnam - Amballoor Road,Amballur,Ernakulam
node/7555775132,LC near Amballur (Kanjiramattom-Arakkunnam-Peppathy Road),9.861585,76.4128228,Kanjiramattom-Arakkunnam-Peppathy Road,Amballur,Ernakulam
node/7558122583,LC near Panayam,8.9816192,76.6094377,,Panayam,Kollam
node/7558122584,LC near Panayam,8.981626,76.6095065,,Panayam,Kollam
node/7560376137,LC near Edakkad,11.8110722,75.4394131,,Edakkad,Kannur
node/7560376138,LC near Edakkad,11.8110868,75.4394538,,Edakkad,Kannur
node/7561471316,LC near Mynagappally (Karunagappally - Sasthamcottah Road),9.0483511,76.5749433,Karunagappally - Sasthamcottah Road,Mynagappally,Kollam
node/7561471317,LC near Mynagappally (Karunagappally - Sasthamcottah Road),9.0483736,76.5749891,Karunagappally - Sasthamcottah Road,Mynagappally,Kollam
node/7568826652,LC near Panayam,8.9739714,76.6073254,,Panayam,Kollam
node/7568866875,LC near Panayam,8.9617519,76.6178731,,Panayam,Kollam
node/7568866876,LC near Panayam,8.9617446,76.617723,,Panayam,Kollam
node/7591933179,LC near Chandanathope,8.9256343,76.6361457,,Chandanathope,Kollam
node/7594762273,LC near Chandanathope,8.9328021,76.6467914,,Chandanathope,Kollam
node/7595968163,LC near Mangad,8.9179545,76.6266642,,Mangad,Kollam
node/7595968164,LC near Mangad,8.9179554,76.6266033,,Mangad,Kollam
node/7598168389,LC near Vellimon,8.9442594,76.6592787,,Vellimon,Kollam
node/7601371310,LC near Mulakunnathukavu,10.5957253,76.2071532,,Mulakunnathukavu,Thrissur
node/7601371311,LC near Mulakunnathukavu,10.5958905,76.2069033,,Mulakunnathukavu,Thrissur
node/7605117062,LC near Chettukundu,12.3695798,75.0563841,,Chettukundu,Kasaragod
node/7605117064,LC near Manikkoth (Chittari kadpuram),12.3426711,75.0748565,Chittari kadpuram,Manikkoth,Kasaragod
node/7605117065,LC near Manikkoth (Chittari kadpuram),12.3426477,75.0747916,Chittari kadpuram,Manikkoth,Kasaragod
node/7609587183,LC near Thalassery (Thalassery-Kuttiyadi Road),11.7392507,75.507948,Thalassery-Kuttiyadi Road,Thalassery,Kannur
node/7616263890,LC near Kasaragod (2nd fort cross road),12.495955,74.9858126,2nd fort cross road,Kasaragod,Kasaragod
node/7616263891,LC near Kasaragod (2nd fort cross road),12.4959467,74.9857485,2nd fort cross road,Kasaragod,Kasaragod
node/7620408726,LC near Pappinisseri (kovvappuram-irinav bypass),11.9639243,75.3314229,kovvappuram-irinav bypass,Pappinisseri,Kannur
node/7620408727,LC near Pappinisseri (kovvappuram-irinav bypass),11.9639502,75.3314726,kovvappuram-irinav bypass,Pappinisseri,Kannur
node/7620408730,LC near Pappinisseri (railway line road),11.9487364,75.3442097,railway line road,Pappinisseri,Kannur
node/7620408731,LC near Pappinisseri (railway line road),11.948788,75.3442577,railway line road,Pappinisseri,Kannur
node/7629980040,LC near Shenoys (Ambikapuram Crossing),9.9616707,76.2927488,Ambikapuram Crossing,Shenoys,Ernakulam
node/7643978039,LC near Palakkunnu (kottikulum arattukadav road),12.4156684,75.0245504,kottikulum arattukadav road,Palakkunnu,Kasaragod
node/7643978040,LC near Palakkunnu (kottikulum arattukadav road),12.4156736,75.024488,kottikulum arattukadav road,Palakkunnu,Kasaragod
node/7643986707,LC near Palakkunnu (kottikulum arattukadav road),12.4177905,75.0243342,kottikulum arattukadav road,Palakkunnu,Kasaragod
node/7643986708,LC near Palakkunnu (kottikulum arattukadav road),12.4178126,75.0243998,kottikulum arattukadav road,Palakkunnu,Kasaragod
node/7674288606,LC near Nileshwaram,12.2482207,75.1414614,,Nileshwaram,Kasaragod
node/7674288607,LC near Nileshwaram,12.2482418,75.1415315,,Nileshwaram,Kasaragod
node/7685334188,LC near Koyilandy (Kollam - Meppayyur Road),11.4569198,75.6835906,Kollam - Meppayyur Road,Koyilandy,Kozhikode
node/7693291456,LC near Mulakunnathukavu (Attore-Tirur Road),10.5826733,76.2050435,Attore-Tirur Road,Mulakunnathukavu,Thrissur
node/7693316905,LC near Cherukunnu (thavam dalil road),12.0172773,75.2754472,thavam dalil road,Cherukunnu,Kannur
node/7727485905,LC near Mananchira (Court Road),11.2514165,75.7795417,Court Road,Mananchira,Kozhikode
node/7727485906,LC near Nadakkave (Panickar Road),11.2675604,75.7728129,Panickar Road,Nadakkave,Kozhikode
node/7727485907,LC near Koyilandy (Kollam - Meppayyur Road),11.4514413,75.6886803,Kollam - Meppayyur Road,Koyilandy,Kozhikode
node/7756434865,LC near Kizhur,12.4655188,74.9986857,,Kizhur,Kasaragod
node/7756434866,LC near Kizhur,12.4656016,74.9987738,,Kizhur,Kasaragod
node/7814431987,LC near Cheppad (Ramapuram-Puthenkulangara road),9.219792,76.4820473,Ramapuram-Puthenkulangara road,Cheppad,Alappuzha
node/7814431988,LC near Cheppad (Ramapuram-Puthenkulangara road),9.2198062,76.4821054,Ramapuram-Puthenkulangara road,Cheppad,Alappuzha
node/7814771187,LC near Kayamkulam (Kayamkulam - Thiruvalla Road),9.1984683,76.5077246,Kayamkulam - Thiruvalla Road,Kayamkulam,Alappuzha
node/7814771188,LC near Kayamkulam (Kayamkulam - Thiruvalla Road),9.1984271,76.5077117,Kayamkulam - Thiruvalla Road,Kayamkulam,Alappuzha
node/7835615854,LC near Kannur,11.9059619,75.3553768,,Kannur,Kannur
node/7835615855,LC node/7835615855,11.9059498,75.3552913,,,Kannur
node/7858926253,LC near Cheppad (Ramapuram-Puthenkulangara road),9.2260429,76.4793695,Ramapuram-Puthenkulangara road,Cheppad,Alappuzha
node/7858926254,LC near Cheppad (Ramapuram-Puthenkulangara road),9.2260741,76.4794281,Ramapuram-Puthenkulangara road,Cheppad,Alappuzha
node/7863997087,LC near Muzhappilangad,11.792108,75.4523319,,Muzhappilangad,Kannur
node/7863997088,LC near Muzhappilangad,11.7921497,75.4523955,,Muzhappilangad,Kannur
node/7867895571,LC near Peringala (Kayamkulam - Thiruvalla Road),9.1971581,76.5194334,Kayamkulam - Thiruvalla Road,Peringala,Alappuzha
node/7867895572,LC near Peringala (Kayamkulam - Thiruvalla Road),9.1971352,76.5194732,Kayamkulam - Thiruvalla Road,Peringala,Alappuzha
node/7880661870,LC near Nangiarkulangara,9.2438288,76.4733742,,Nangiarkulangara,Alappuzha
node/7880661871,LC near Nangiarkulangara,9.2438291,76.4736284,,Nangiarkulangara,Alappuzha
node/7880661872,LC near Nangiarkulangara,9.2438292,76.4736828,,Nangiarkulangara,Alappuzha
node/7906184182,LC near Kuttivattom,9.0254924,76.5377554,,Kuttivattom,Kollam
node/7906184183,LC near Karunagapally,9.0568191,76.5444214,,Karunagapally,Kollam
node/7944652312,LC near Kalamassery,10.0664661,76.3518178,,Kalamassery,Ernakulam
node/7944652314,LC near Aluva,10.0795613,76.3427542,,Aluva,Ernakulam
node/7944652315,LC near Aluva,10.0795153,76.3427916,,Aluva,Ernakulam
node/7944652316,LC near Aluva,10.0794655,76.342841,,Aluva,Ernakulam
node/7944652317,LC near Aluva,10.079425,76.3428712,,Aluva,Ernakulam
node/7944652318,LC near Aluva,10.079393,76.3429119,,Aluva,Ernakulam
node/7944652319,LC near Aluva,10.079359,76.3429389,,Aluva,Ernakulam
node/7944652320,LC near Aluva,10.0793296,76.3429608,,Aluva,Ernakulam
node/7944652321,LC near Aluva,10.0793025,76.3429883,,Aluva,Ernakulam
node/7944652322,LC near Aluva,10.0792723,76.3430158,,Aluva,Ernakulam
node/7944652323,LC near Aluva,10.079231,76.3430594,,Aluva,Ernakulam
node/7944652324,LC near Aluva,10.0792084,76.3430861,,Aluva,Ernakulam
node/7944652325,LC near Aluva,10.0791781,76.3431119,,Aluva,Ernakulam
node/7944652326,LC near Aluva,10.0791444,76.3431383,,Aluva,Ernakulam
node/7944652327,LC near Aluva,10.0791153,76.3431673,,Aluva,Ernakulam
node/7944652328,LC near Aluva,10.0790809,76.3431925,,Aluva,Ernakulam
node/7944652329,LC near Aluva,10.0790482,76.3432187,,Aluva,Ernakulam
node/7944652330,LC near Aluva,10.0758481,76.3398421,,Aluva,Ernakulam
node/7944652331,LC near Aluva,10.0759181,76.339471,,Aluva,Ernakulam
node/7944652332,LC near Aluva,10.0759555,76.339431,,Aluva,Ernakulam
node/7944652333,LC near Aluva,10.0759974,76.339388,,Aluva,Ernakulam
node/7944652334,LC near Aluva,10.0760853,76.3393001,,Aluva,Ernakulam
node/7959375271,LC near Palakkad,10.7598718,76.652964,,Palakkad,Palakkad
node/7972829477,LC near Perinthalmanna,10.9782367,76.2066634,,Perinthalmanna,Malappuram
node/7972979957,LC near Mattaya,10.8244895,76.254436,,Mattaya,Palakkad
node/7985074644,LC near Thrikaripur (Chandera -Trikaripur -Olavara Road),12.1353658,75.177198,Chandera -Trikaripur -Olavara Road,Thrikaripur,Kasaragod
node/8001811743,LC near Kalamassery,10.0389957,76.3111235,,Kalamassery,Ernakulam
node/8001811744,LC near Kalamassery,10.0390297,76.3112061,,Kalamassery,Ernakulam
node/8010642236,LC near Nadakkave (Panickar Road),11.2656998,75.7736122,Panickar Road,Nadakkave,Kozhikode
node/8010642237,LC near Nadakkave (Panickar Road),11.2656857,75.7735545,Panickar Road,Nadakkave,Kozhikode
node/8023028929,LC near Nandikkara (Mapranam Nandikara Road),10.4030056,76.2750964,Mapranam Nandikara Road,Nandikkara,Thrissur
node/8023028930,LC near Nandikkara (Mapranam Nandikara Road),10.409707,76.2718894,Mapranam Nandikara Road,Nandikkara,Thrissur
node/8023028932,LC near Amballur (Urakam-Pudukad Road),10.4179592,76.2630617,Urakam-Pudukad Road,Amballur,Thrissur
node/8023028933,LC near Amballur (Urakam-Pudukad Road),10.4179531,76.2630361,Urakam-Pudukad Road,Amballur,Thrissur
node/8058294829,LC near Thrippunithura,9.966492,76.3440876,,Thrippunithura,Ernakulam
node/8058294830,LC near Thrippunithura,9.9665178,76.3441336,,Thrippunithura,Ernakulam
node/8058294831,LC near Thrippunithura,9.9665369,76.3441675,,Thrippunithura,Ernakulam
node/8061433240,LC near Ayaparampu,9.31845,76.4293404,,Ayaparampu,Alappuzha
node/8064575634,LC node/8064575634,11.1518497,76.2687631,,,Malappuram
node/8065287424,LC near Vayalar,9.7238442,76.3101679,,Vayalar,Alappuzha
node/8228225642,LC near South Kalamassery,10.0462049,76.3144015,,South Kalamassery,Ernakulam
node/8228225643,LC near South Kalamassery,10.0462235,76.3143529,,South Kalamassery,Ernakulam
node/8239408172,LC near Vengara,12.0350719,75.2438326,,Vengara,Kannur
node/8239408185,LC near Vengara,12.0351188,75.2438795,,Vengara,Kannur
node/8240832710,LC near Njanakai,12.2224683,75.1517752,,Njanakai,Kasaragod
node/8240832711,LC near Njanakai,12.2224937,75.1518702,,Njanakai,Kasaragod
node/8247690967,LC near Arikady,12.5879756,74.9440042,,Arikady,Kasaragod
node/8247690968,LC near Arikady,12.5879938,74.9440549,,Arikady,Kasaragod
node/8247690969,LC near Arikady,12.5880109,74.9441024,,Arikady,Kasaragod
node/8252119330,LC near Govindapuram,10.6333839,76.799419,,Govindapuram,Palakkad
node/8265733271,LC near Edakkad,11.8125927,75.4382014,,Edakkad,Kannur
node/8284150380,LC near Vadavannur,10.6338216,76.6878355,,Vadavannur,Palakkad
node/8284150569,LC near Vadavannur,10.6417173,76.6864391,,Vadavannur,Palakkad
node/8284150613,LC near Vadavannur,10.6393039,76.6868669,,Vadavannur,Palakkad
node/8284269105,LC near Pudussery Central (AVP Road),10.8007254,76.7514051,AVP Road,Pudussery Central,Palakkad
node/8284269106,LC near Pudussery Central (AVP Road),10.8007683,76.7514082,AVP Road,Pudussery Central,Palakkad
node/8284269107,LC near Pudussery Central (AVP Road),10.8008124,76.7514114,AVP Road,Pudussery Central,Palakkad
node/8284269108,LC near Pudussery Central (AVP Road),10.8008559,76.7514146,AVP Road,Pudussery Central,Palakkad
node/8285790530,LC near Vadavannur,10.6303953,76.7155403,,Vadavannur,Palakkad
node/8285790532,LC near Vadavannur,10.6262077,76.695173,,Vadavannur,Palakkad
node/8289747307,LC near Vadavannur,10.6262813,76.6950968,,Vadavannur,Palakkad
node/8289747308,LC near Vadavannur,10.6262408,76.6951387,,Vadavannur,Palakkad
node/8293190907,LC near Anangadi,11.113637,75.8393997,,Anangadi,Malappuram
node/8294129487,LC near Mogralputhur,12.5544346,74.9583491,,Mogralputhur,Kasaragod
node/8294129488,LC near Mogralputhur,12.554473,74.9584431,,Mogralputhur,Kasaragod
node/8299052254,LC near Mynagappally,9.0385786,76.5875265,,Mynagappally,Kollam
node/8299052255,LC near Mynagappally,9.0386011,76.5875418,,Mynagappally,Kollam
node/8299052273,LC near Mynagappally,9.0376325,76.5892895,,Mynagappally,Kollam
node/8299052274,LC near Mynagappally,9.0375946,76.5892773,,Mynagappally,Kollam
node/8299555533,LC near Thalassery,11.7111444,75.5439391,,Thalassery,Kannur
node/8299678497,LC near Thalassery,11.7168066,75.5253159,,Thalassery,Kannur
node/8299678498,LC near Thalassery,11.7166814,75.5252402,,Thalassery,Kannur
node/8323389120,LC near Pattithanam (vedagiri-nambiyakulam road),9.7027643,76.5327881,vedagiri-nambiyakulam road,Pattithanam,Kottayam
node/8323389121,LC near Pattithanam (vedagiri-nambiyakulam road),9.7027908,76.5328293,vedagiri-nambiyakulam road,Pattithanam,Kottayam
node/8326589737,LC near Mavelikkara,9.2427933,76.5482838,,Mavelikkara,Alappuzha
node/8348053617,LC near Nangiarkulangara (Thattarambalam - Thrikkunnappuzha Road),9.2664128,76.4667761,Thattarambalam - Thrikkunnappuzha Road,Nangiarkulangara,Alappuzha
node/8348053618,LC near Nangiarkulangara (Thattarambalam - Thrikkunnappuzha Road),9.2664021,76.4668344,Thattarambalam - Thrikkunnappuzha Road,Nangiarkulangara,Alappuzha
node/8356766806,LC near Santhi Nagar,11.2192203,76.250982,,Santhi Nagar,Malappuram
node/8415811389,LC near Atholi,11.3628371,75.7424321,,Atholi,Kozhikode
node/8415811390,LC near Atholi,11.3628359,75.7424917,,Atholi,Kozhikode
node/8463629181,LC near Vadavannur,10.6280666,76.7009292,,Vadavannur,Palakkad
node/8463629182,LC near Vadavannur,10.628012,76.7009394,,Vadavannur,Palakkad
node/8463629183,LC near Vadavannur,10.627975,76.7009504,,Vadavannur,Palakkad
node/8463647389,LC near Vadavannur,10.6307278,76.719032,,Vadavannur,Palakkad
node/8463776673,LC near Balaramapuram,8.427087,77.0546521,,Balaramapuram,Thiruvananthapuram
node/8463776674,LC near Mavelikkara,9.242793,76.5483255,,Mavelikkara,Alappuzha
node/8476277012,LC near Thrippunithura,9.9735053,76.338897,,Thrippunithura,Ernakulam
node/8476277013,LC near Thrippunithura,9.9735111,76.3390218,,Thrippunithura,Ernakulam
node/8476277014,LC near Thrippunithura,9.9735191,76.3391946,,Thrippunithura,Ernakulam
node/8476277015,LC near Thrippunithura,9.9735401,76.3396457,,Thrippunithura,Ernakulam
node/8476277016,LC near Thrippunithura,9.9735119,76.3425109,,Thrippunithura,Ernakulam
node/8476290717,LC near Thrippunithura,9.972342,76.356595,,Thrippunithura,Ernakulam
node/8476290718,LC near Thrippunithura,9.9723854,76.3560495,,Thrippunithura,Ernakulam
node/8476290719,LC near Thrippunithura,9.9724903,76.3566076,,Thrippunithura,Ernakulam
node/8476290720,LC near Thrippunithura,9.9725716,76.3559815,,Thrippunithura,Ernakulam
node/8476290721,LC near Thrippunithura,9.9724204,76.3566017,,Thrippunithura,Ernakulam
node/8476290722,LC near Thrippunithura,9.9724705,76.3560184,,Thrippunithura,Ernakulam
node/8476290723,LC near Thrippunithura,9.9723738,76.3565977,,Thrippunithura,Ernakulam
node/8476290724,LC near Thrippunithura,9.9723783,76.3565981,,Thrippunithura,Ernakulam
node/8476290725,LC near Thrippunithura,9.9724337,76.3560318,,Thrippunithura,Ernakulam
node/8476290726,LC near Thrippunithura,9.9724636,76.3566053,,Thrippunithura,Ernakulam
node/8476290727,LC near Thrippunithura,9.9725205,76.3560002,,Thrippunithura,Ernakulam
node/8494116527,LC near Valummel,9.9366475,76.2753343,,Valummel,Ernakulam
node/8559293670,LC near Cherthala,9.678965,76.3341816,,Cherthala,Alappuzha
node/8560140963,LC near Ambalappuzha,9.3945259,76.3494491,,Ambalappuzha,Alappuzha
node/8560140964,LC near Ambalappuzha,9.3909641,76.3522567,,Ambalappuzha,Alappuzha
node/8560140965,LC near Ambalapuzha,9.3855816,76.3667153,,Ambalapuzha,Alappuzha
node/8560140966,LC near Ambalapuzha,9.3856417,76.3667421,,Ambalapuzha,Alappuzha
node/8560140967,LC near Ambalapuzha,9.3857155,76.3667654,,Ambalapuzha,Alappuzha
node/8560140969,LC near Ambalappuzha,9.3924668,76.350537,,Ambalappuzha,Alappuzha
node/8560140971,LC near Punnapra,9.4467945,76.3342314,,Punnapra,Alappuzha
node/8560140972,LC near Punnapra,9.4415274,76.3360865,,Punnapra,Alappuzha
node/8560140973,LC near Punnapra,9.4366768,76.3377762,,Punnapra,Alappuzha
node/8560140974,LC near Punnapra,9.4310359,76.3396836,,Punnapra,Alappuzha
node/8560140975,LC near Punnapra,9.4300214,76.3400063,,Punnapra,Alappuzha
node/8588629142,LC near Melattur,11.0483133,76.2657472,,Melattur,Malappuram
node/8593156163,LC near Thiruvalla,9.3828722,76.5833876,,Thiruvalla,Pathanamthitta
node/8844691625,LC near Pathiyoor (Enakulangara - Kareelakulangara Road),9.2093525,76.48976,Enakulangara - Kareelakulangara Road,Pathiyoor,Alappuzha
node/8849627596,LC near Uduma (GHSS Nalamvathukkal Road),12.4382469,75.0249622,GHSS Nalamvathukkal Road,Uduma,Kasaragod
node/8849627597,LC near Uduma (GHSS Nalamvathukkal Road),12.4382343,75.0250292,GHSS Nalamvathukkal Road,Uduma,Kasaragod
node/8853114886,LC near Nangiarkulangara,9.2689296,76.4659614,,Nangiarkulangara,Alappuzha
node/8864729616,LC near Ambalappuzha,9.4047052,76.3467342,,Ambalappuzha,Alappuzha
node/8868106149,LC near Chandanathope,8.9237767,76.6344621,,Chandanathope,Kollam
node/8870252936,LC near Thalapara,9.8052515,76.4626761,,Thalapara,Kottayam
node/8870624114,LC near Aluva,10.0815598,76.34005,,Aluva,Ernakulam
node/8870624115,LC near Aluva,10.0815079,76.3400926,,Aluva,Ernakulam
node/8873046807,LC near Aluva (Aluva Kalady Road),10.1285461,76.3687842,Aluva Kalady Road,Aluva,Ernakulam
node/8873046808,LC near Aluva (Aluva Kalady Road),10.1285233,76.3688287,Aluva Kalady Road,Aluva,Ernakulam
node/8873797488,LC near Aluva (Aluva Kalady Road),10.1248256,76.3658044,Aluva Kalady Road,Aluva,Ernakulam
node/8873797489,LC near Aluva (Aluva Kalady Road),10.1248126,76.3658853,Aluva Kalady Road,Aluva,Ernakulam
node/8889392079,LC near Aluva,10.0752078,76.3386791,,Aluva,Ernakulam
node/8889392095,LC near Aluva,10.0751097,76.3387784,,Aluva,Ernakulam
node/8889392096,LC near Aluva,10.0750492,76.3388397,,Aluva,Ernakulam
node/8891685565,LC near Kanichukulangara,9.6300447,76.3219388,,Kanichukulangara,Alappuzha
node/8891738867,LC node/8891738867,9.2625725,76.5810188,,,Alappuzha
node/8911566043,LC near Kaithappuram,11.0016066,75.8746946,,Kaithappuram,Malappuram
node/8911566044,LC near Kaithappuram,11.0016066,75.8747692,,Kaithappuram,Malappuram
node/8917320287,LC near Puthirikkal,11.0454849,75.8610943,,Puthirikkal,Malappuram
node/8917320288,LC near Puthirikkal,11.0455013,75.8611374,,Puthirikkal,Malappuram
node/8917320289,LC near Puthirikkal,11.0455212,75.8611894,,Puthirikkal,Malappuram
node/8919991209,LC near Elamkulam,10.9080296,76.2287316,,Elamkulam,Malappuram
node/8927354721,LC near Udyawara,12.7258402,74.8860454,,Udyawara,Kasaragod
node/8927354722,LC near Udyawara,12.7258869,74.8860759,,Udyawara,Kasaragod
node/8927354723,LC near Udyawara,12.7259221,74.8860989,,Udyawara,Kasaragod
node/8927354724,LC near Udyawara,12.7260252,74.8861662,,Udyawara,Kasaragod
node/8927354725,LC near Udyawara,12.7274515,74.8835501,,Udyawara,Kasaragod
node/8932447090,LC near Puthentheru,10.9633722,75.8914162,,Puthentheru,Malappuram
node/8932447091,LC near Puthentheru,10.9634258,75.8914566,,Puthentheru,Malappuram
node/8943143789,LC near Cherukunnu (Odayammadam Road),11.9958568,75.3012988,Odayammadam Road,Cherukunnu,Kannur
node/8999712158,LC near Pazhayangadi,12.0217793,75.2607068,,Pazhayangadi,Kannur
node/8999712176,LC near Pazhayangadi,12.0217375,75.260697,,Pazhayangadi,Kannur
node/8999712184,LC near Vengara,12.0223032,75.2556489,,Vengara,Kannur
node/8999712257,LC near Vengara,12.02239,75.2556607,,Vengara,Kannur
node/8999712276,LC near Pappinisseri (railway line road),11.9399582,75.3471524,railway line road,Pappinisseri,Kannur
node/8999712291,LC near Cherukunnu (thavam dalil road),12.0200163,75.2724319,thavam dalil road,Cherukunnu,Kannur
node/8999712365,LC near Vengara,12.0250538,75.2496048,,Vengara,Kannur
node/8999712462,LC near Pappinisseri (railway line road),11.9399707,75.3470983,railway line road,Pappinisseri,Kannur
node/8999712524,LC near Vengara,12.0251013,75.2496955,,Vengara,Kannur
node/8999712570,LC near Vengara,12.027389,75.2478057,,Vengara,Kannur
node/8999712625,LC near Vengara,12.0413395,75.2397417,,Vengara,Kannur
node/8999712712,LC near Cherukunnu (thavam dalil road),12.0199443,75.2723943,thavam dalil road,Cherukunnu,Kannur
node/8999712840,LC near Vengara,12.0223338,75.2556515,,Vengara,Kannur
node/9004567853,LC near Amala Nagar,10.5616079,76.1737171,,Amala Nagar,Thrissur
node/9006293011,LC near Chandanathope,8.9151862,76.6317673,,Chandanathope,Kollam
node/9006293012,LC near Chandanathope,8.9228424,76.6340064,,Chandanathope,Kollam
node/9006293013,LC near Chandanathope,8.9171417,76.6323108,,Chandanathope,Kollam
node/9085310777,LC near Vallarpadam,9.9883798,76.2576645,,Vallarpadam,Ernakulam
node/9097138222,LC near Mattaya,10.8350968,76.252376,,Mattaya,Palakkad
node/9114975073,LC near Perumpazhuthoor,8.4188101,77.0677453,,Perumpazhuthoor,Thiruvananthapuram
node/9160784982,LC near Wadakkancherry (Kodungallur - Shornur Road),10.6532056,76.2432007,Kodungallur - Shornur Road,Wadakkancherry,Thrissur
node/9160784983,LC near Wadakkancherry (Kodungallur - Shornur Road),10.6531648,76.2432156,Kodungallur - Shornur Road,Wadakkancherry,Thrissur
node/9160784984,LC near Wadakkancherry (Kodungallur - Shornur Road),10.6531785,76.2432106,Kodungallur - Shornur Road,Wadakkancherry,Thrissur
node/9163901371,LC near Ambalamugal,9.9725605,76.3654035,,Ambalamugal,Ernakulam
node/9409817382,LC near Lakkidi,10.751875,76.4186471,,Lakkidi,Palakkad
node/9409817383,LC near Lakkidi,10.7519276,76.41865,,Lakkidi,Palakkad
node/9528243900,LC near Thakazhy,9.3631203,76.4121196,,Thakazhy,Alappuzha
node/9528257944,LC near Haripad (Vathukulangara Railway Underpass),9.2937567,76.4586877,Vathukulangara Railway Underpass,Haripad,Alappuzha
node/9528257947,LC near Haripad (Vazhappally - Railway Cross Road),9.2916389,76.4593344,Vazhappally - Railway Cross Road,Haripad,Alappuzha
node/9528257965,LC near Karumadi,9.3844883,76.3787975,,Karumadi,Alappuzha
node/9530962180,LC near Thakazhy (Ambalapuzha-Thiruvalla Highway),9.3742757,76.407564,Ambalapuzha-Thiruvalla Highway,Thakazhy,Alappuzha
node/9530962193,LC near Karumadi,9.3817655,76.39575,,Karumadi,Alappuzha
node/9533329195,LC near Ayaparampu,9.3184728,76.4294144,,Ayaparampu,Alappuzha
node/9533329197,LC near Ayaparampu,9.3236752,76.4237213,,Ayaparampu,Alappuzha
node/9534011203,LC near Haripad (Harippad - Veeyapuram Road),9.2974392,76.4556082,Harippad - Veeyapuram Road,Haripad,Alappuzha
node/9537506948,LC near Pattithanam (vedagiri-nambiyakulam road),9.7054605,76.5308602,vedagiri-nambiyakulam road,Pattithanam,Kottayam
node/9537719929,LC near Kothanalloor (Kothanalloor Chamakkala Road),9.7152911,76.5252203,Kothanalloor Chamakkala Road,Kothanalloor,Kottayam
node/9537719930,LC near Kothanalloor (Kothanalloor Chamakkala Road),9.7200832,76.5230088,Kothanalloor Chamakkala Road,Kothanalloor,Kottayam
node/9546752288,LC near Arayankavu (Olippuram Road),9.8466705,76.4377921,Olippuram Road,Arayankavu,Ernakulam
node/9546752289,LC near Arayankavu (Olippuram Road),9.846571,76.4377984,Olippuram Road,Arayankavu,Ernakulam
node/9594120465,LC near Udyawara,12.7438204,74.8749111,,Udyawara,Kasaragod
node/9596990322,LC near Mullurkara (Mulloorkkara - Varavoor Road),10.7060094,76.2707192,Mulloorkkara - Varavoor Road,Mullurkara,Thrissur
node/9626260233,LC near Thalassery (Thalasseri - Irikkur Road),11.7691536,75.4750985,Thalasseri - Irikkur Road,Thalassery,Kannur
node/9626260234,LC near Thalassery (Thalasseri - Irikkur Road),11.7692479,75.4750985,Thalasseri - Irikkur Road,Thalassery,Kannur
node/9631562905,LC near Kuttivattom,9.0477897,76.5389529,,Kuttivattom,Kollam
node/9631569603,LC near Kuttivattom,9.0235616,76.5376168,,Kuttivattom,Kollam
