gate_id,train_number,train_name,estimated_crossing_time,prev_station_code,next_station_code,runs_on_days
node/9160784982,66314,ERS-CLT MEMU,11:28,WKI,VTK,MTWTFSS
node/9160784982,66317,ERS-CLT MEMU,14:28,WKI,VTK,MTWTFSS
node/9160784982,66320,ERS-CLT MEMU,17:28,WKI,VTK,MTWTFSS
node/9160784982,66323,ERS-CLT MEMU,20:28,WKI,VTK,MTWTFSS
node/9160784982,66326,ERS-CLT MEMU,23:28,WKI,VTK,MTWTFSS
node/9160784983,16605,Mangala Lakshadweep Exp,12:35,VTK,WKI,MTWTFSS
node/9160784983,12625,Kerala Express,14:37,VTK,WKI,MTWTFSS
node/9160784983,16345,Netravati Express,16:22,VTK,WKI,MTWTFSS
node/9160784983,12601,Mangala Express,17:24,VTK,WKI,MT-TFSS
node/9160784983,16525,Kanyakumari Express,19:46,VTK,WKI,MTWTFSS
node/9160784983,12695,Trivandrum Rajdhani,19:30,VTK,WKI,M-W-F--
node/9160784983,22113,Kochuveli Superfast,22:05,VTK,WKI,MTWTFSS
node/9160784983,16859,Malabar Express,00:46,VTK,WKI,MTWTFSS
node/9160784983,12617,Mangala Express,02:07,VTK,WKI,-T-T---
node/9160784983,16527,Guruvayur Express,03:52,VTK,WKI,MTWTFSS
node/9160784983,12511,Rapti Sagar Express,04:54,VTK,WKI,--W--S-
node/9160784983,16335,Nagercoil Express,07:08,VTK,WKI,MTWTFSS
node/9160784983,12081,Jan Shatabdi Express,12:50,VTK,WKI,MTWTF--
node/9160784983,16301,Venad Express,15:46,VTK,WKI,MTWTFSS
node/9160784983,12623,Thiruvananthapuram Mail,18:07,VTK,WKI,MTWTFSS
node/9160784983,16303,Vanchinad Express,21:55,VTK,WKI,MTWTFSS
node/9160784983,16349,Mangalore Express,01:22,VTK,WKI,MTWTFSS
node/9160784983,66301,CLT-ERS MEMU,07:57,VTK,WKI,MTWTFSS
node/9160784983,66304,CLT-ERS MEMU,10:57,VTK,WKI,MTWTFSS
node/9160784983,66307,CLT-ERS MEMU,13:57,VTK,WKI,MTWTFSS
node/9160784983,66310,CLT-ERS MEMU,16:57,VTK,WKI,MTWTFSS
node/9160784983,66313,CLT-ERS MEMU,19:57,VTK,WKI,MTWTFSS
node/9160784983,66316,CLT-ERS MEMU,22:57,VTK,WKI,MTWTFSS
node/9160784983,16606,Mangala Lakshadweep Exp,12:10,WKI,VTK,MTWTFSS
node/9160784983,12626,Kerala Express,14:12,WKI,VTK,MTWTFSS
node/9160784983,16346,Netravati Express,15:57,WKI,VTK,MTWTFSS
node/9160784983,12602,Mangala Express,17:29,WKI,VTK,MT-TFSS
node/9160784983,16526,Kanyakumari Express,19:52,WKI,VTK,MTWTFSS
node/9160784983,12696,Trivandrum Rajdhani,18:49,WKI,VTK,M-W-F--
node/9160784983,22114,Kochuveli Superfast,21:40,WKI,VTK,MTWTFSS
node/9160784983,16860,Malabar Express,00:52,WKI,VTK,MTWTFSS
node/9160784983,12618,Mangala Express,01:42,WKI,VTK,-T-T---
node/9160784983,16528,Guruvayur Express,03:27,WKI,VTK,MTWTFSS
node/9160784983,12512,Rapti Sagar Express,04:29,WKI,VTK,--W--S-
node/9160784983,16336,Nagercoil Express,07:13,WKI,VTK,MTWTFSS
node/9160784983,12082,Jan Shatabdi Express,13:16,WKI,VTK,MTWTF--
node/9160784983,16302,Venad Express,16:30,WKI,VTK,MTWTFSS
node/9160784983,12624,Thiruvananthapuram Mail,18:19,WKI,VTK,MTWTFSS
node/9160784983,16304,Vanchinad Express,22:39,WKI,VTK,MTWTFSS
node/9160784983,16350,Mangalore Express,02:04,WKI,VTK,MTWTFSS
node/9160784983,66311,ERS-CLT MEMU,08:28,WKI,VTK,MTWTFSS
node/9160784983,66314,ERS-CLT MEMU,11:28,WKI,VTK,MTWTFSS
node/9160784983,66317,ERS-CLT MEMU,14:28,WKI,VTK,MTWTFSS
node/9160784983,66320,ERS-CLT MEMU,17:28,WKI,VTK,MTWTFSS
node/9160784983,66323,ERS-CLT MEMU,20:28,WKI,VTK,MTWTFSS
node/9160784983,66326,ERS-CLT MEMU,23:28,WKI,VTK,MTWTFSS
node/9160784984,16605,Mangala Lakshadweep Exp,12:35,VTK,WKI,MTWTFSS
node/9160784984,12625,Kerala Express,14:37,VTK,WKI,MTWTFSS
node/9160784984,16345,Netravati Express,16:22,VTK,WKI,MTWTFSS
node/9160784984,12601,Mangala Express,17:24,VTK,WKI,MT-TFSS
node/9160784984,16525,Kanyakumari Express,19:46,VTK,WKI,MTWTFSS
node/9160784984,12695,Trivandrum Rajdhani,19:30,VTK,WKI,M-W-F--
node/9160784984,22113,Kochuveli Superfast,22:05,VTK,WKI,MTWTFSS
node/9160784984,16859,Malabar Express,00:46,VTK,WKI,MTWTFSS
node/9160784984,12617,Mangala Express,02:07,VTK,WKI,-T-T---
node/9160784984,16527,Guruvayur Express,03:52,VTK,WKI,MTWTFSS
node/9160784984,12511,Rapti Sagar Express,04:54,VTK,WKI,--W--S-
node/9160784984,16335,Nagercoil Express,07:08,VTK,WKI,MTWTFSS
node/9160784984,12081,Jan Shatabdi Express,12:50,VTK,WKI,MTWTF--
node/9160784984,16301,Venad Express,15:46,VTK,WKI,MTWTFSS
node/9160784984,12623,Thiruvananthapuram Mail,18:07,VTK,WKI,MTWTFSS
node/9160784984,16303,Vanchinad Express,21:55,VTK,WKI,MTWTFSS
node/9160784984,16349,Mangalore Express,01:22,VTK,WKI,MTWTFSS
node/9160784984,66301,CLT-ERS MEMU,07:57,VTK,WKI,MTWTFSS
node/9160784984,66304,CLT-ERS MEMU,10:57,VTK,WKI,MTWTFSS
node/9160784984,66307,CLT-ERS MEMU,13:57,VTK,WKI,MTWTFSS
node/9160784984,66310,CLT-ERS MEMU,16:57,VTK,WKI,MTWTFSS
node/9160784984,66313,CLT-ERS MEMU,19:57,VTK,WKI,MTWTFSS
node/9160784984,66316,CLT-ERS MEMU,22:57,VTK,WKI,MTWTFSS
node/9160784984,16606,Mangala Lakshadweep Exp,12:10,WKI,VTK,MTWTFSS
node/9160784984,12626,Kerala Express,14:12,WKI,VTK,MTWTFSS
node/9160784984,16346,Netravati Express,15:57,WKI,VTK,MTWTFSS
node/9160784984,12602,Mangala Express,17:29,WKI,VTK,MT-TFSS
node/9160784984,16526,Kanyakumari Express,19:52,WKI,VTK,MTWTFSS
node/9160784984,12696,Trivandrum Rajdhani,18:49,WKI,VTK,M-W-F--
node/9160784984,22114,Kochuveli Superfast,21:40,WKI,VTK,MTWTFSS
node/9160784984,16860,Malabar Express,00:52,WKI,VTK,MTWTFSS
node/9160784984,12618,Mangala Express,01:42,WKI,VTK,-T-T---
node/9160784984,16528,Guruvayur Express,03:27,WKI,VTK,MTWTFSS
node/9160784984,12512,Rapti Sagar Express,04:29,WKI,VTK,--W--S-
node/9160784984,16336,Nagercoil Express,07:13,WKI,VTK,MTWTFSS
node/9160784984,12082,Jan Shatabdi Express,13:16,WKI,VTK,MTWTF--
node/9160784984,16302,Venad Express,16:30,WKI,VTK,MTWTFSS
node/9160784984,12624,Thiruvananthapuram Mail,18:19,WKI,VTK,MTWTFSS
node/9160784984,16304,Vanchinad Express,22:39,WKI,VTK,MTWTFSS
node/9160784984,16350,Mangalore Express,02:04,WKI,VTK,MTWTFSS
node/9160784984,66311,ERS-CLT MEMU,08:28,WKI,VTK,MTWTFSS
node/9160784984,66314,ERS-CLT MEMU,11:28,WKI,VTK,MTWTFSS
node/9160784984,66317,ERS-CLT MEMU,14:28,WKI,VTK,MTWTFSS
node/9160784984,66320,ERS-CLT MEMU,17:28,WKI,VTK,MTWTFSS
node/9160784984,66323,ERS-CLT MEMU,20:28,WKI,VTK,MTWTFSS
node/9160784984,66326,ERS-CLT MEMU,23:28,WKI,VTK,MTWTFSS
node/9533329195,16605,Mangala Lakshadweep Exp,16:52,AMPA,HAD,MTWTFSS
node/9533329195,12625,Kerala Express,19:13,AMPA,HAD,MTWTFSS
node/9533329195,16345,Netravati Express,21:06,AMPA,HAD,MTWTFSS
node/9533329195,12601,Mangala Express,21:52,AMPA,HAD,MT-TFSS
node/9533329195,16525,Kanyakumari Express,00:46,AMPA,HAD,MTWTFSS
node/9533329195,12695,Trivandrum Rajdhani,22:59,AMPA,HAD,M-W-F--
node/9533329195,22113,Kochuveli Superfast,02:22,AMPA,HAD,MTWTFSS
node/9533329195,16859,Malabar Express,05:46,AMPA,HAD,MTWTFSS
node/9533329195,12617,Mangala Express,06:43,AMPA,HAD,-T-T---
node/9533329195,16527,Guruvayur Express,08:36,AMPA,HAD,MTWTFSS
node/9533329195,12511,Rapti Sagar Express,09:22,AMPA,HAD,--W--S-
node/9533329195,16335,Nagercoil Express,12:02,AMPA,HAD,MTWTFSS
node/9533329195,56361,ERS-TVC Passenger,07:42,AMPA,HAD,MTWTFSS
node/9533329195,56363,ERS-TVC Passenger,09:42,AMPA,HAD,MTWTFSS
node/9533329195,56365,ERS-TVC Passenger,11:42,AMPA,HAD,MTWTFSS
node/9533329195,56367,ERS-TVC Passenger,13:42,AMPA,HAD,MTWTFSS
node/9533329195,56369,ERS-TVC Passenger,15:42,AMPA,HAD,MTWTFSS
node/9533329195,56371,ERS-TVC Passenger,17:42,AMPA,HAD,MTWTFSS
node/9533329195,56373,ERS-TVC Passenger,19:42,AMPA,HAD,MTWTFSS
node/9533329195,56375,ERS-TVC Passenger,21:42,AMPA,HAD,MTWTFSS
node/9533329195,56377,ERS-TVC Passenger,23:42,AMPA,HAD,MTWTFSS
node/9533329195,16606,Mangala Lakshadweep Exp,07:54,HAD,AMPA,MTWTFSS
node/9533329195,12626,Kerala Express,09:36,HAD,AMPA,MTWTFSS
node/9533329195,16346,Netravati Express,11:12,HAD,AMPA,MTWTFSS
node/9533329195,12602,Mangala Express,13:01,HAD,AMPA,MT-TFSS
node/9533329195,16526,Kanyakumari Express,14:52,HAD,AMPA,MTWTFSS
node/9533329195,12696,Trivandrum Rajdhani,15:20,HAD,AMPA,M-W-F--
node/9533329195,22114,Kochuveli Superfast,17:24,HAD,AMPA,MTWTFSS
node/9533329195,16860,Malabar Express,19:52,HAD,AMPA,MTWTFSS
node/9533329195,12618,Mangala Express,21:06,HAD,AMPA,-T-T---
node/9533329195,16528,Guruvayur Express,22:42,HAD,AMPA,MTWTFSS
node/9533329195,12512,Rapti Sagar Express,00:01,HAD,AMPA,--W--S-
node/9533329195,16336,Nagercoil Express,02:19,HAD,AMPA,MTWTFSS
node/9533329195,56381,TVC-ERS Passenger,09:41,HAD,AMPA,MTWTFSS
node/9533329195,56383,TVC-ERS Passenger,11:41,HAD,AMPA,MTWTFSS
node/9533329195,56385,TVC-ERS Passenger,13:41,HAD,AMPA,MTWTFSS
node/9533329195,56387,TVC-ERS Passenger,15:41,HAD,AMPA,MTWTFSS
node/9533329195,56389,TVC-ERS Passenger,17:41,HAD,AMPA,MTWTFSS
node/9533329195,56391,TVC-ERS Passenger,19:41,HAD,AMPA,MTWTFSS
node/9533329195,56393,TVC-ERS Passenger,21:41,HAD,AMPA,MTWTFSS
node/9533329195,56395,TVC-ERS Passenger,23:41,HAD,AMPA,MTWTFSS
node/9533329195,56397,TVC-ERS Passenger,01:41,HAD,AMPA,MTWTFSS
node/9533329197,16605,Mangala Lakshadweep Exp,16:51,AMPA,HAD,MTWTFSS
node/9533329197,12625,Kerala Express,19:12,AMPA,HAD,MTWTFSS
node/9533329197,16345,Netravati Express,21:05,AMPA,HAD,MTWTFSS
node/9533329197,12601,Mangala Express,21:51,AMPA,HAD,MT-TFSS
node/9533329197,16525,Kanyakumari Express,00:44,AMPA,HAD,MTWTFSS
node/9533329197,12695,Trivandrum Rajdhani,22:58,AMPA,HAD,M-W-F--
node/9533329197,22113,Kochuveli Superfast,02:21,AMPA,HAD,MTWTFSS
node/9533329197,16859,Malabar Express,05:44,AMPA,HAD,MTWTFSS
node/9533329197,12617,Mangala Express,06:42,AMPA,HAD,-T-T---
node/9533329197,16527,Guruvayur Express,08:35,AMPA,HAD,MTWTFSS
node/9533329197,12511,Rapti Sagar Express,09:21,AMPA,HAD,--W--S-
node/9533329197,16335,Nagercoil Express,12:01,AMPA,HAD,MTWTFSS
node/9533329197,56361,ERS-TVC Passenger,07:41,AMPA,HAD,MTWTFSS
node/9533329197,56363,ERS-TVC Passenger,09:41,AMPA,HAD,MTWTFSS
node/9533329197,56365,ERS-TVC Passenger,11:41,AMPA,HAD,MTWTFSS
node/9533329197,56367,ERS-TVC Passenger,13:41,AMPA,HAD,MTWTFSS
node/9533329197,56369,ERS-TVC Passenger,15:41,AMPA,HAD,MTWTFSS
node/9533329197,56371,ERS-TVC Passenger,17:41,AMPA,HAD,MTWTFSS
node/9533329197,56373,ERS-TVC Passenger,19:41,AMPA,HAD,MTWTFSS
node/9533329197,56375,ERS-TVC Passenger,21:41,AMPA,HAD,MTWTFSS
node/9533329197,56377,ERS-TVC Passenger,23:41,AMPA,HAD,MTWTFSS
node/9533329197,16606,Mangala Lakshadweep Exp,07:54,HAD,AMPA,MTWTFSS
node/9533329197,12626,Kerala Express,09:37,HAD,AMPA,MTWTFSS
node/9533329197,16346,Netravati Express,11:13,HAD,AMPA,MTWTFSS
node/9533329197,12602,Mangala Express,13:02,HAD,AMPA,MT-TFSS
node/9533329197,16526,Kanyakumari Express,14:54,HAD,AMPA,MTWTFSS
node/9533329197,12696,Trivandrum Rajdhani,15:20,HAD,AMPA,M-W-F--
node/9533329197,22114,Kochuveli Superfast,17:24,HAD,AMPA,MTWTFSS
node/9533329197,16860,Malabar Express,19:54,HAD,AMPA,MTWTFSS
node/9533329197,12618,Mangala Express,21:07,HAD,AMPA,-T-T---
node/9533329197,16528,Guruvayur Express,22:43,HAD,AMPA,MTWTFSS
node/9533329197,12512,Rapti Sagar Express,00:02,HAD,AMPA,--W--S-
node/9533329197,16336,Nagercoil Express,02:20,HAD,AMPA,MTWTFSS
node/9533329197,56381,TVC-ERS Passenger,09:42,HAD,AMPA,MTWTFSS
node/9533329197,56383,TVC-ERS Passenger,11:42,HAD,AMPA,MTWTFSS
node/9533329197,56385,TVC-ERS Passenger,13:42,HAD,AMPA,MTWTFSS
node/9533329197,56387,TVC-ERS Passenger,15:42,HAD,AMPA,MTWTFSS
node/9533329197,56389,TVC-ERS Passenger,17:42,HAD,AMPA,MTWTFSS
node/9533329197,56391,TVC-ERS Passenger,19:42,HAD,AMPA,MTWTFSS
node/9533329197,56393,TVC-ERS Passenger,21:42,HAD,AMPA,MTWTFSS
node/9533329197,56395,TVC-ERS Passenger,23:42,HAD,AMPA,MTWTFSS
node/9533329197,56397,TVC-ERS Passenger,01:42,HAD,AMPA,MTWTFSS
node/9537506948,12081,Jan Shatabdi Express,16:38,KRPP,ETM,MTWTF--
node/9537506948,16301,Venad Express,20:08,KRPP,ETM,MTWTFSS
node/9537506948,12623,Thiruvananthapuram Mail,22:10,KRPP,ETM,MTWTFSS
node/9537506948,16303,Vanchinad Express,02:22,KRPP,ETM,MTWTFSS
node/9537506948,16349,Mangalore Express,05:32,KRPP,ETM,MTWTFSS
node/9537506948,66501,ERS-KTYM Passenger,07:45,KRPP,ETM,MTWTFSS
node/9537506948,66503,ERS-KTYM Passenger,09:45,KRPP,ETM,MTWTFSS
node/9537506948,66505,ERS-KTYM Passenger,11:45,KRPP,ETM,MTWTFSS
node/9537506948,66507,ERS-KTYM Passenger,13:45,KRPP,ETM,MTWTFSS
node/9537506948,66509,ERS-KTYM Passenger,15:45,KRPP,ETM,MTWTFSS
node/9537506948,66511,ERS-KTYM Passenger,17:45,KRPP,ETM,MTWTFSS
node/9537506948,66513,ERS-KTYM Passenger,19:45,KRPP,ETM,MTWTFSS
node/9537506948,66515,ERS-KTYM Passenger,21:45,KRPP,ETM,MTWTFSS
node/9537506948,12082,Jan Shatabdi Express,09:28,ETM,KRPP,MTWTF--
node/9537506948,16302,Venad Express,12:08,ETM,KRPP,MTWTFSS
node/9537506948,12624,Thiruvananthapuram Mail,14:16,ETM,KRPP,MTWTFSS
node/9537506948,16304,Vanchinad Express,18:13,ETM,KRPP,MTWTFSS
node/9537506948,16350,Mangalore Express,21:54,ETM,KRPP,MTWTFSS
node/9537506948,66521,KTYM-ERS Passenger,06:59,ETM,KRPP,MTWTFSS
node/9537506948,66523,KTYM-ERS Passenger,08:59,ETM,KRPP,MTWTFSS
node/9537506948,66525,KTYM-ERS Passenger,10:59,ETM,KRPP,MTWTFSS
node/9537506948,66527,KTYM-ERS Passenger,12:59,ETM,KRPP,MTWTFSS
node/9537506948,66529,KTYM-ERS Passenger,14:59,ETM,KRPP,MTWTFSS
node/9537506948,66531,KTYM-ERS Passenger,16:59,ETM,KRPP,MTWTFSS
node/9537506948,66533,KTYM-ERS Passenger,18:59,ETM,KRPP,MTWTFSS
node/9537506948,66535,KTYM-ERS Passenger,20:59,ETM,KRPP,MTWTFSS
node/9537719929,12081,Jan Shatabdi Express,16:37,KRPP,ETM,MTWTF--
node/9537719929,16301,Venad Express,20:06,KRPP,ETM,MTWTFSS
node/9537719929,12623,Thiruvananthapuram Mail,22:09,KRPP,ETM,MTWTFSS
node/9537719929,16303,Vanchinad Express,02:20,KRPP,ETM,MTWTFSS
node/9537719929,16349,Mangalore Express,05:31,KRPP,ETM,MTWTFSS
node/9537719929,66501,ERS-KTYM Passenger,07:42,KRPP,ETM,MTWTFSS
node/9537719929,66503,ERS-KTYM Passenger,09:42,KRPP,ETM,MTWTFSS
node/9537719929,66505,ERS-KTYM Passenger,11:42,KRPP,ETM,MTWTFSS
node/9537719929,66507,ERS-KTYM Passenger,13:42,KRPP,ETM,MTWTFSS
node/9537719929,66509,ERS-KTYM Passenger,15:42,KRPP,ETM,MTWTFSS
node/9537719929,66511,ERS-KTYM Passenger,17:42,KRPP,ETM,MTWTFSS
node/9537719929,66513,ERS-KTYM Passenger,19:42,KRPP,ETM,MTWTFSS
node/9537719929,66515,ERS-KTYM Passenger,21:42,KRPP,ETM,MTWTFSS
node/9537719929,12082,Jan Shatabdi Express,09:29,ETM,KRPP,MTWTF--
node/9537719929,16302,Venad Express,12:10,ETM,KRPP,MTWTFSS
node/9537719929,12624,Thiruvananthapuram Mail,14:17,ETM,KRPP,MTWTFSS
node/9537719929,16304,Vanchinad Express,18:15,ETM,KRPP,MTWTFSS
node/9537719929,16350,Mangalore Express,21:56,ETM,KRPP,MTWTFSS
node/9537719929,66521,KTYM-ERS Passenger,07:01,ETM,KRPP,MTWTFSS
node/9537719929,66523,KTYM-ERS Passenger,09:01,ETM,KRPP,MTWTFSS
node/9537719929,66525,KTYM-ERS Passenger,11:01,ETM,KRPP,MTWTFSS
node/9537719929,66527,KTYM-ERS Passenger,13:01,ETM,KRPP,MTWTFSS
node/9537719929,66529,KTYM-ERS Passenger,15:01,ETM,KRPP,MTWTFSS
node/9537719929,66531,KTYM-ERS Passenger,17:01,ETM,KRPP,MTWTFSS
node/9537719929,66533,KTYM-ERS Passenger,19:01,ETM,KRPP,MTWTFSS
node/9537719929,66535,KTYM-ERS Passenger,21:01,ETM,KRPP,MTWTFSS
node/9537719930,12081,Jan Shatabdi Express,16:36,KRPP,ETM,MTWTF--
node/9537719930,16301,Venad Express,20:06,KRPP,ETM,MTWTFSS
node/9537719930,12623,Thiruvananthapuram Mail,22:08,KRPP,ETM,MTWTFSS
node/9537719930,16303,Vanchinad Express,02:19,KRPP,ETM,MTWTFSS
node/9537719930,16349,Mangalore Express,05:30,KRPP,ETM,MTWTFSS
node/9537719930,66501,ERS-KTYM Passenger,07:41,KRPP,ETM,MTWTFSS
node/9537719930,66503,ERS-KTYM Passenger,09:41,KRPP,ETM,MTWTFSS
node/9537719930,66505,ERS-KTYM Passenger,11:41,KRPP,ETM,MTWTFSS
node/9537719930,66507,ERS-KTYM Passenger,13:41,KRPP,ETM,MTWTFSS
node/9537719930,66509,ERS-KTYM Passenger,15:41,KRPP,ETM,MTWTFSS
node/9537719930,66511,ERS-KTYM Passenger,17:41,KRPP,ETM,MTWTFSS
node/9537719930,66513,ERS-KTYM Passenger,19:41,KRPP,ETM,MTWTFSS
node/9537719930,66515,ERS-KTYM Passenger,21:41,KRPP,ETM,MTWTFSS
node/9537719930,12082,Jan Shatabdi Express,09:30,ETM,KRPP,MTWTF--
node/9537719930,16302,Venad Express,12:10,ETM,KRPP,MTWTFSS
node/9537719930,12624,Thiruvananthapuram Mail,14:18,ETM,KRPP,MTWTFSS
node/9537719930,16304,Vanchinad Express,18:15,ETM,KRPP,MTWTFSS
node/9537719930,16350,Mangalore Express,21:57,ETM,KRPP,MTWTFSS
node/9537719930,66521,KTYM-ERS Passenger,07:02,ETM,KRPP,MTWTFSS
node/9537719930,66523,KTYM-ERS Passenger,09:02,ETM,KRPP,MTWTFSS
node/9537719930,66525,KTYM-ERS Passenger,11:02,ETM,KRPP,MTWTFSS
node/9537719930,66527,KTYM-ERS Passenger,13:02,ETM,KRPP,MTWTFSS
node/9537719930,66529,KTYM-ERS Passenger,15:02,ETM,KRPP,MTWTFSS
node/9537719930,66531,KTYM-ERS Passenger,17:02,ETM,KRPP,MTWTFSS
node/9537719930,66533,KTYM-ERS Passenger,19:02,ETM,KRPP,MTWTFSS
node/9537719930,66535,KTYM-ERS Passenger,21:02,ETM,KRPP,MTWTFSS
node/9546752288,12081,Jan Shatabdi Express,16:11,KPTM,PVRD,MTWTF--
node/9546752288,16301,Venad Express,19:37,KPTM,PVRD,MTWTFSS
node/9546752288,12623,Thiruvananthapuram Mail,21:41,KPTM,PVRD,MTWTFSS
node/9546752288,16303,Vanchinad Express,01:50,KPTM,PVRD,MTWTFSS
node/9546752288,16349,Mangalore Express,05:02,KPTM,PVRD,MTWTFSS
node/9546752288,66501,ERS-KTYM Passenger,07:09,KPTM,PVRD,MTWTFSS
node/9546752288,66503,ERS-KTYM Passenger,09:09,KPTM,PVRD,MTWTFSS
node/9546752288,66505,ERS-KTYM Passenger,11:09,KPTM,PVRD,MTWTFSS
node/9546752288,66507,ERS-KTYM Passenger,13:09,KPTM,PVRD,MTWTFSS
node/9546752288,66509,ERS-KTYM Passenger,15:09,KPTM,PVRD,MTWTFSS
node/9546752288,66511,ERS-KTYM Passenger,17:09,KPTM,PVRD,MTWTFSS
node/9546752288,66513,ERS-KTYM Passenger,19:09,KPTM,PVRD,MTWTFSS
node/9546752288,66515,ERS-KTYM Passenger,21:09,KPTM,PVRD,MTWTFSS
node/9546752288,12082,Jan Shatabdi Express,09:55,PVRD,KPTM,MTWTF--
node/9546752288,16302,Venad Express,12:39,PVRD,KPTM,MTWTFSS
node/9546752288,12624,Thiruvananthapuram Mail,14:45,PVRD,KPTM,MTWTFSS
node/9546752288,16304,Vanchinad Express,18:45,PVRD,KPTM,MTWTFSS
node/9546752288,16350,Mangalore Express,22:24,PVRD,KPTM,MTWTFSS
node/9546752288,66521,KTYM-ERS Passenger,07:35,PVRD,KPTM,MTWTFSS
node/9546752288,66523,KTYM-ERS Passenger,09:35,PVRD,KPTM,MTWTFSS
node/9546752288,66525,KTYM-ERS Passenger,11:35,PVRD,KPTM,MTWTFSS
node/9546752288,66527,KTYM-ERS Passenger,13:35,PVRD,KPTM,MTWTFSS
node/9546752288,66529,KTYM-ERS Passenger,15:35,PVRD,KPTM,MTWTFSS
node/9546752288,66531,KTYM-ERS Passenger,17:35,PVRD,KPTM,MTWTFSS
node/9546752288,66533,KTYM-ERS Passenger,19:35,PVRD,KPTM,MTWTFSS
node/9546752288,66535,KTYM-ERS Passenger,21:35,PVRD,KPTM,MTWTFSS
node/9546752289,12081,Jan Shatabdi Express,16:11,KPTM,PVRD,MTWTF--
node/9546752289,16301,Venad Express,19:37,KPTM,PVRD,MTWTFSS
node/9546752289,12623,Thiruvananthapuram Mail,21:41,KPTM,PVRD,MTWTFSS
node/9546752289,16303,Vanchinad Express,01:50,KPTM,PVRD,MTWTFSS
node/9546752289,16349,Mangalore Express,05:02,KPTM,PVRD,MTWTFSS
node/9546752289,66501,ERS-KTYM Passenger,07:09,KPTM,PVRD,MTWTFSS
node/9546752289,66503,ERS-KTYM Passenger,09:09,KPTM,PVRD,MTWTFSS
node/9546752289,66505,ERS-KTYM Passenger,11:09,KPTM,PVRD,MTWTFSS
node/9546752289,66507,ERS-KTYM Passenger,13:09,KPTM,PVRD,MTWTFSS
node/9546752289,66509,ERS-KTYM Passenger,15:09,KPTM,PVRD,MTWTFSS
node/9546752289,66511,ERS-KTYM Passenger,17:09,KPTM,PVRD,MTWTFSS
node/9546752289,66513,ERS-KTYM Passenger,19:09,KPTM,PVRD,MTWTFSS
node/9546752289,66515,ERS-KTYM Passenger,21:09,KPTM,PVRD,MTWTFSS
node/9546752289,12082,Jan Shatabdi Express,09:55,PVRD,KPTM,MTWTF--
node/9546752289,16302,Venad Express,12:39,PVRD,KPTM,MTWTFSS
node/9546752289,12624,Thiruvananthapuram Mail,14:45,PVRD,KPTM,MTWTFSS
node/9546752289,16304,Vanchinad Express,18:45,PVRD,KPTM,MTWTFSS
node/9546752289,16350,Mangalore Express,22:24,PVRD,KPTM,MTWTFSS
node/9546752289,66521,KTYM-ERS Passenger,07:35,PVRD,KPTM,MTWTFSS
node/9546752289,66523,KTYM-ERS Passenger,09:35,PVRD,KPTM,MTWTFSS
node/9546752289,66525,KTYM-ERS Passenger,11:35,PVRD,KPTM,MTWTFSS
node/9546752289,66527,KTYM-ERS Passenger,13:35,PVRD,KPTM,MTWTFSS
node/9546752289,66529,KTYM-ERS Passenger,15:35,PVRD,KPTM,MTWTFSS
node/9546752289,66531,KTYM-ERS Passenger,17:35,PVRD,KPTM,MTWTFSS
node/9546752289,66533,KTYM-ERS Passenger,19:35,PVRD,KPTM,MTWTFSS
node/9546752289,66535,KTYM-ERS Passenger,21:35,PVRD,KPTM,MTWTFSS
node/9596990322,16605,Mangala Lakshadweep Exp,12:28,VTK,WKI,MTWTFSS
node/9596990322,12625,Kerala Express,14:29,VTK,WKI,MTWTFSS
node/9596990322,16345,Netravati Express,16:13,VTK,WKI,MTWTFSS
node/9596990322,12601,Mangala Express,17:16,VTK,WKI,MT-TFSS
node/9596990322,16525,Kanyakumari Express,19:37,VTK,WKI,MTWTFSS
node/9596990322,12695,Trivandrum Rajdhani,19:24,VTK,WKI,M-W-F--
node/9596990322,22113,Kochuveli Superfast,21:58,VTK,WKI,MTWTFSS
node/9596990322,16859,Malabar Express,00:37,VTK,WKI,MTWTFSS
node/9596990322,12617,Mangala Express,01:59,VTK,WKI,-T-T---
node/9596990322,16527,Guruvayur Express,03:43,VTK,WKI,MTWTFSS
node/9596990322,12511,Rapti Sagar Express,04:46,VTK,WKI,--W--S-
node/9596990322,16335,Nagercoil Express,06:59,VTK,WKI,MTWTFSS
node/9596990322,12081,Jan Shatabdi Express,12:43,VTK,WKI,MTWTF--
node/9596990322,16301,Venad Express,15:37,VTK,WKI,MTWTFSS
node/9596990322,12623,Thiruvananthapuram Mail,17:59,VTK,WKI,MTWTFSS
node/9596990322,16303,Vanchinad Express,21:46,VTK,WKI,MTWTFSS
node/9596990322,16349,Mangalore Express,01:13,VTK,WKI,MTWTFSS
node/9596990322,66301,CLT-ERS MEMU,07:47,VTK,WKI,MTWTFSS
node/9596990322,66304,CLT-ERS MEMU,10:47,VTK,WKI,MTWTFSS
node/9596990322,66307,CLT-ERS MEMU,13:47,VTK,WKI,MTWTFSS
node/9596990322,66310,CLT-ERS MEMU,16:47,VTK,WKI,MTWTFSS
node/9596990322,66313,CLT-ERS MEMU,19:47,VTK,WKI,MTWTFSS
node/9596990322,66316,CLT-ERS MEMU,22:47,VTK,WKI,MTWTFSS
node/9596990322,16606,Mangala Lakshadweep Exp,12:17,WKI,VTK,MTWTFSS
node/9596990322,12626,Kerala Express,14:20,WKI,VTK,MTWTFSS
